实在  是  太  难看  了  ，  给  人  感觉  中国  以后  毁灭  似的  ，  反感
感觉  不错  。  很  好  的  科幻
看到  吴京  出演  于是  初一  第一  首选  了  这部  电影  ，  场面  宏大  ，  国产  首部  科幻片  ，  很  震撼  。  看  完  电影  又  看  了  几篇  科普知识  ，  越发  喜欢  这部  电影  ，  于是  追加  来  评分  ，  希望  更  多  的  观众  朋友  来  关注  支持  我们  国家  的  科幻片  。
拍  的  比  美国  大片  还  厉害  ，  国产电影  越来越  好看  ，  吴京  再创  佳绩
相对  几部  喜剧片  ，  国产  的  首部  大型  科幻片  题材  还是  比较  新意  。  3D  效果  也  不错  ，  但  剧情  还有  待  提高  ，  人物形象  塑造  以及  年轻  演员  的  演技  也  还有  待  提高  。
除了  前  半个  小时  左右  的  内容  略有  浮夸  整体  来看  还是  非常  不错  的  。  包括  演员  表现  ，  后期制作  和  剧情  走向  都  很  惊艳  。  后  半  部分  观众  都  感动  落泪  ，  可能  是  我  泪点  比较  高  吧  ，  只是  有点  酸  但是  流不出  眼泪  。  旁边  的  兄弟  哭  成  泪人  辽  ，  而且  这个  的  泪点  不是  很  集中  ，  表达  的  也  很棒  真的  值得一看
难得  国产电影  可以  达到  这样  的  水平  。  点赞
感觉  春节  档  最佳
还  能  说  什么           吹  爆
两个  字  牛  逼  ，
影片  拍  的  很  不错  ，  科幻  感  十足  ，  故事情节  也  不错  ，  我  这个  看  电影  从来  没哭  过  的  人  都  被  感动  的  掉  了  眼泪  ！  很棒  ，  加油  ！
中国  科幻  大片
观后感  就是  ：  国产  科幻  剧中  目前为止  拍得  最棒  的  一部  ，  期待  下  一部  力作  出现  超越  这部  剧  ！
不说  别的  ，  特效  真的  很棒  !  越往后  看越  好看  !
中国  科幻  之  最
春节  档  的  冠军  ，  震撼  、  感人  。
国产  灾难片  来说  的话     10  分  我  给  8  分     其余  没有  见过  超过  6  分  的  ...  怎么  形容  呢     2  个  小时  我  觉得  是  满  好看  的  了
中国  科幻电影  元年  ！
好  ，  中国  科幻  大片  的  开山  之作  ，  吴京  真牛  逼
中国  科幻  ，  叹为观止  ，  人类  的  希望  ，  从  不止  于  各人
非常  优秀  ，  感觉  中国  科技  元年  来  了  ！
本来  是  奔  吴京  先生  去  的  ，  开场  “  特别  出演  ”  就  心凉  了  ！  暗中  吐槽  导演  作弊  …  …     结果     还真好  看     让  人  目不转睛  有  感动  有  笑  点  的  电影  🎬        不剧  透     没  旅游  的  都  去  看  ❤  ️
还  不错  。  但是  有没有  绝对  好看     稍微  有点  赶  和  粗糙     煽情  有  一点  太硬  。  还  不错  但是
特效  真的  特别  赞
完美  ，  国产  乐观  开山  之作  ！
中国  硬  科幻  ，  良心  ！
挺  好  的  ，  就是  年轻  演员  演技  差点
挺  好  的  ！  国产  科幻  很  走心  了  ！  （  我爸  看  完  嘀咕  :  现在  的  年轻人  这么  敢  想  ，  都  想到  几千年  后  了  …  哈哈哈哈  哈哈哈哈  ）
没有  更好  ，  只有  最好  ，  吴京  的  电影  就是  保障  ，  但  我  没想到  的  是  这部  流浪  地球  这么  的  贴近  现实  ，  也许  我们  将来  要  面临  的  不是  太阳  膨胀  ，  也许  是  其他  什么  的  ，  但  我们  将要  面对  的  生活  也许  就是  地下城  之类  的  ，  没有  用到  什么  超能力  ，  都  是  科技  可以  实现  或者  即将  实现  的  力量  ，  给  人  一种  这  也许  也  是  我们  的  一种  未来  的  可能性
超级  超级  好看  ！  ！  这次  的  片子  打破  了  中国  科幻  薄弱  的  观点  ，  奈斯  ！
不用  多  说  了  好看  中国崛起
2012  年  有  一部  电影  叫做  《  2012  》  ，  在  电影  的  片尾  ，  洪水  退去  ，  方舟  停留  在  了  珠峰  之巅  ，  美国  人  🇺  🇸  用  这样  一种  方式  告诉  世人  ，  拯救  地球  🌍  最后  要  靠  中国  人  🇨  🇳  。  2019  年  中国  人用  一部  电影  告诉  世界  ，  我们  是  这样  拯救  地球  的  ，  这  就是  中国  梦  ，  和平  崛起  的  伟大  力量  。  俄罗斯  🇷  🇺  是  好  哥们儿  ，  日本  🇯  🇵  韩国  🇰  🇷  是  小弟  ，  英国  🇬  🇧  “  雇佣兵  ”  ，  法国  🇫  🇷  “  神父  ”  ，  德国  🇩  🇪  就  听到  一句  “  再见  ”  ，  美国  🇺  🇸  别  吵吵  ，  好好  看着  ！  把  这部  科幻电影  当作  一部  政治  大戏  看  也  挺  过瘾  ，  估计  作者  刘慈欣  （  大  刘  ）  也  没想到  。  我  仿佛  看到  了  （  星球大战  ）  （  第五  元素  ）  的  一点  影子  ，  然而  本质  上  完全  不同  ，  整整  高出  一个  维度  。
赞     超  震撼     不错  不错
称得上  是  目前  中国  最高级  的  特效  了  ，  有大  情怀  ，  大无畏  的  牺牲  精神  ，  看  哭  了  好  几次
期待  了  很  久  ，  ，
科幻  之  最  啊  ，  感觉  有种  好莱坞  的  既  视感  ，  中国  情怀  加之  高科技  特效  ，  感觉  非常  棒  ，  值得一看
给  满  了  怕  骄傲
《  流浪  地球  》  真是  超出  预期  ，  光  特效  制作  就  值得  骄傲  骄傲  。  几处  为了  缓解  紧张  的  逗趣  情节  ，  比如  突如其来  的  昨晚  睡  了  姑娘  ，  可能  是  为了  出口  给  老外  写  的  吧  。
超级  震撼  科幻  ，  部分  情节  戳  中泪点  ，  整体  感觉  在  看  好莱坞  大片  ，  赞赞赞
场面  壮大  ，  值得一看
很  喜欢  ，  传播  爱国  友善  正  能量
人类  ！  万岁  ！
过  誉  ，  故事  都  讲  不  清楚  ，  两  小孩  演技  稚嫩  ，  强加  春节  元素  ，  特效  的确  可以  吹  ，  唯一  看点  是  吴京  。
评分  对得起  影片  ！  虽然  有点  小贵  ，  但是  影片  值得  这个  价位  ！  大力  推荐  ！
没有  小说  黑暗  的  内容  反而  拍  出  更好  的  效果
特效  和  制作  应该  标志  着  中国  电影  真正  进入  了  新纪元  ，  和  欧美  没什么  差距  了  。  但是  不得不  说  文戏  写  得  太  糟糕  。  刘启  的  演员  演技  也  很  勉强  。  看  完  心里  有点  难受  ，  就  像  一个  本来  可以  90  分  的  作品  ，  最终  也  只有  70  分  。  给  90  分  总  感觉  违心  。  另外  作为  科幻电影  在  商业片  的  逻辑  下  ，  其  bug  勉强  可以  忽略  。  还是  挺燃  挺  爆  。  最近  让  我  特别  难受  的  一部  就是  白蛇  ，  另  一部  就是  这部  流浪  地球  了  。  特效  和  制作  的  完美  抵不过  编剧  的  硬伤  。  希望  有  一天  能  出现  两者  都  能  完美  的  中国  制造  。  总体  来说  这部  片子  还是  值得一看  。
超级  赞  ，  中国  电影  起范儿  了  🧐
中国  科幻电影  程碑  似的  一部  ，  虽然  比  好莱坞  的  特效  还  差点  距离  ，  但是  这个  距离  是  肉眼  可见  的  了  ，  结合  中国  人  特有  的  故乡  情怀  ，  和  科技  大片  融合  毫无  违和感  。  值得一看  ！
话  不  多  说  。  满分  推荐  ！  只有  在  真正  灾难  来临  之际  ，  人  与  人  之间  的  尔虞我诈  ，  勾心斗角  才  会  渐渐  消失  ！
品质  相当  棒  的  国产  科幻  ，  描述  了  人  与  人  在  极端  环境  下  的  冲突  。  刘慈欣  一如既往  的  关注  人物  心里  的  自私  阴暗面  ，  以及  经历  了  撞击  的  开悟  与  升华  。
"5  分为  特效  ，  －  4  分是  情节  、  对白  、  漏洞  ,  －  1  分是  跟  我  一起  看  的  人  半小时  就  走  了"
中国  现在  竟然  能  拍出  这样  的  科幻片  了  ，     以后  这  就是  标杆  ，  希望  以后  中国  科幻片  看齐  ，  致敬  大  刘  ！
很  好看  了  吧  哈哈
挺  好看  的  ，  很  震撼  ！
很  好看  很  刺激  ，  惊心动魄
满怀  期待  地去  看  了  ，  结果  实在  是  不值  9.4  的  高分  。  从  场景  来说  ，  3D  意义  不  大  ，  主要  是  为了  让  人物  的  脸  更加  立体  。  (  以下  涉及  剧透  )  最后  点燃  木星  的  场景  完全  没有  展现  出来  ，  人类文明  延续  的  伟大  也  没  体现  出来  ，  没拍  出想  展现  的  经过努力  获得  新  的  希望  拯救  地球  的  感动  。  再说  剧情  ，  没  看  小说  ，  只  从  电影  看  ，  实在  是  当不起  科幻电影  的  名头  ，  只能  说  是  一个  用  了  很多  特效  的  不  太  成熟  的  灾难片  。  科幻  首先  要  有  科技  ，  这部  电影  除了  太空舱  机器人  挺  高级  ，  其他  地方  没  看出  什么  科学  元素  ，  或者说  电影  为了  突出  众人  团结  力量  的  伟大  ，  忽略  了  科学  事实  等  因素  ，  将  个人  情感  至于  人类  利益  之上  ，  这点  从  主角  是  个  傻子  却  苟到  最后  可以  看出  。  众人  团结  的  场景  挺  感人  的  ，  6  分为  支持  国产电影  而  打  ，  期待  进步
电影  很  好看  ，  但是  灾难  面前  ，  没有  提现  党  的  力量  。
很  精彩  ，  创意  比较  新
小女孩  话  太  多  ，  故意  加戏  吧
节奏  很  紧凑  ，  特效  非常  好  ，  666  ，  值得一看
特别  推荐  ，  特别  走心  ～
本来  对  国产  科幻片  不  感冒  的  ，  结果  。  。  。  。  太棒了
真的  好看     国产  科幻片  挺  震撼  的     吴京  投入  木星  那  块  落泪  了     值得  二刷
终于  看到  中国  人  也  能  拯救  地球  了
还好  吧  ，  虽然  没有  期待  的  原著  剧情  (  地球  叛军  )  ，  但  电影  和  小说  终  是  有着  本质区别  的  ，  这  也  是  正常  的  ，  剧情  有  点点  水  ，  不过  ，  特效  场景  还是  很  震撼人心  的  ，  让  人  可以  意识  到  ，  中国  的  特效  、  中国  的  科幻  ，  也  是  不  低于  其他  西方  国家  的  。
给  满分  ，  首先  给  拍摄  的  角度  和  后期  剪辑  能力  点赞  ，  第二个  细节  的  切入  给  满分  ，  每个  人  都  有  存在  的  意义  和  特色  ，  视觉  的  冲击  感  很  强
中国  的  科幻电影  有  进步
一般般  ，  故事  硬伤  太  多  ，  牵强  ，
电影  非常  不错  .
拍  的  效果  很  好     给  人  感觉  很  震撼     很  喜欢
还  可以  。  和  原著  有  区别
除了  说教  部分  让  人  有些  出戏  ，  整体  感觉  流畅  ，  期待  中国  科幻电影  快快  成长  。
很  震撼  ，  很  感动  ！  人物  的  心理  深刻  表现  出来  ，  值得  去  看  ！
没  啥  好  说  的  了  ，  远超  预期  ，  还会  去  二刷
再也  不怕  看  中国  科幻片  了  ！  不管  从  电影  到  我  工业  风  ，  物理学  支撑  ，  演员  的  演技  ，  统统  在线  。  骄傲  ！
还  不错     挺  好看  的
震撼  及  感动  ，  到  目前为止  最好  的  中国  科幻片  ，  东方  的  智慧  、  情感  、  美学  都  得到  体现  。  加油  ，  更好  ，  期待  !
不  知道  怎么  说  挺  失望  的  这么  高  的  评分  咋  回事  啊  ，  我  看  的  想  睡觉
国产  科幻  加油  ！
超出  我  的  想象  了     看  的  有点  想  哭     一  是因为  剧情     二是  中国  科幻  终于  有  希望  了  ！
好看  ，  珍惜  现在  的  幸福生活
非常  好看  ，  这  就是  中国  科幻电影  的  开始
赞  ！  科幻电影  中国  也  可以  做  得  很  好  ！
像  极了  老  美的  大片  ，  特效  顶尖  ，  剧情  垃圾  ，  显得  很  没  文化  的  样子  。
有点  好莱坞  大片  的  感觉  ，  我们  自己  的  孩子  为什么  不  支持  ？
刘慈欣  的  小说  将  科技  和  人文  思想  高度  结合  ，  深入  挖掘  了  科学  中  的  美学  因素  。  他  作品  中  深广  的  忧郁  感  和  民族主义  思想  也  是  他  深受  读者  喜爱  的  重要  原因  。  里面  藏满  了  宇宙  文明史  中  科学  与  技术  创造  出来  的  超越  常人  想象  的  神迹  。  进入  刘慈欣  的  世界  ，  你  立刻  会  感受  到  如  粒子  风暴  般  扑面而来  的  澎湃  的  激情  —  —  对  科学  ，  对  技术  的  激情  。  过去  无数  岁月  中  早已  成为  人类  精神支柱  的  太阳  一下  成  了  死亡  和  恐怖  的  象征  。  比起  坐以待毙  ，  人类  选择  了  希望  。
作为  中国  科幻  这个  分数  差不多  了
震撼  ！  ！  ！  称得上  为  中国  灾难  科幻片  的  里程碑  ！  画面  制作  恢宏  磅礴  ，  科幻  视角  逼真  震撼  ，  但  我  觉得  《  流浪  地球  》  最  成功  的  点  是  ：  亲情  和  团结  。  不管  是  过去  还是  现在  ，  中国  同胞  始终  把  亲人  放在  第一位  ，  在  地球  快  毁灭  时  ，  不是  享受  当下  ，  而是  “  抱抱  家人  ，  说句  再见  。  ”  逆时  营救  ，  不是  单枪匹马  ，  而是  齐心协力  ，  同归于尽  ；  出门在外  ，  不是  “  早日  归来  ”  ，  而是  “  安全  出行  第一步  ”  。  明明  知道  生存  的  几率  微乎其微  ，  但  在  末日来临  之际  ，  “  我们  选择  希望  ”  ；  当  末日来临  之际  ，  我们  并非  是  放弃  地球  ，  而是  与  地球  ，  一起  流浪  。
非常  好看  ，  演员  演得  都  很  好
效果  一般  ，  为  中国  精神  加油  ！
特别  完美  的  中国  科幻片
可以  看一看  吧
中国  的  第一部  科幻片  ，  比  外国  的  有  人情味  。  特效  也  很  震撼  。  很  好  ，  很  精彩  ！
感觉  很  震撼  ，  希望  中国  的  电影  越来越  好  ！
还  行           有点  堵心
中国  顶尖级  别的  科幻  大作  ，  特效  9.5  分  ！  人物形象  塑造  的  不错  (  *  ๓  ´  ╰  ╯  `  ๓  )  ♡  。  故事  很  新颖  ，  刘慈欣  的  强  大脑  洞  啊  🌝  🌚  ⚡  ️  👍  很强  很  强  。  电影  满座  了  ，  全程无  尿点  ，  强烈推荐  去  支持  一下  票房  ！  ！  中国  电影  要  崛起  了  ！  ！  ！
不错  ，  脑洞  大开
超级  好看  ，  很  震撼
不错  ，  突破  中国  电影  科幻片  瓶颈  。
题材  不  一样  ，  好看
情节  完整     特效  加  分     故事  没有  拖后腿     除了  主演  差点     剩下  都  还好
电影票  买  的  值  ！
很  真实  ，  很  科幻  。
炸  的  很  ，  nice
属于  中国  人  的  科幻片  ，  点赞
为  有  牺牲  多  壮志  ，  敢  叫  日月  换新天
全家  总动员  ！  一  开始  看  得  比较  无聊  ，  最后  半小时  还  可以  ！  特效  还是  可以  的  。  。
流浪  地球  ，  中国  科幻  的  希望  ，  好看  值得  欣赏  ！  ୧  (     ⁼  ̴  ̶  ̤  ̀  ω  ⁼  ̴  ̶  ̤  ́     )  ૭
非常  好  ，  科技  和  中国  亲情  相结合  ，  真的  开创  了  中国  科幻电影  新  开端
整体  不错  ，  故事  的  引子  还是  有点  老套  ，  过度  不够  。  总体  还是  不错  的  ！  推荐
的确  很  好看  的
好看  ，  真心  不错  ，  国产  元年
给  9  分  ，  少  1  分  因为  我  觉得  部分  剧情  有  一点点  不  妥当  ，  感觉  有点  尴尬  …  …  但是  特效  演技  和  整体  剧情  完全  可以  吹  爆  了
看得  我  打瞌睡
后半场  太困  ，  睡  了
感受  :  第一  效果  好  ，  不输  好莱坞  ，  中国  效果  进步  太  大  。  第二  剧情  好  ，  有头有尾  有泪点  有  笑  点  ，  祝愿  中国  电影  越来越  高  ，  越来越  好
怀着  敬畏  之心  看  完  的     真的  很  好看     中国  科幻电影  的  元年  来  了     大  刘  赶紧  写下  一部     郭帆  赶紧  拍  下  一部
不错  特别  好看
中国  风  震撼  科幻片  ，  自豪
值得  去  捧场  的  电影  。  电影院  设施  太差  了  ，  作为  衢州  西区  核心  区域  ，  这样  的  硬件  设施  真  失望
太棒了  、  绝对  贺岁  最狠  的  片  、  一点  不  逊色  好莱坞  的  科幻  大片  、  一定  要  看  MAX  、  还  想  再  看一遍
不  看会  后悔  ，  多刷  多  享受  ，  来  吧
很  好看  ，  效果  剧情  都  很  好
真的  很  不错  。
这才  两天  ，  美分  就  上班  了  ，  没有  x  生活  嘛  ?
春节  档  首推  ！  已  具备  好莱坞  经典  科幻片  质感  ，  前半部  分比后  半  部分  更  流畅  。  视效  一流  ，  配乐  一流  ，  部分  演员  表演  略  生硬  ，  编剧  后  半  部分  失  水准  ，  豆二娃  说  如果  在  最后  吴京  撞  木星  时来首  “  夜空  中  最亮  的  星  ”  就  好  了  ，  我  说  太  low  ，  应该  配  张国荣  的  “  明星  ”  。  [  捂脸  ]
超爆超  好看  ，  绝对  五星  狂赞  ！  中国  科幻片  终于  可以  站  起来  了  ！
挺  好  ，  超过  预期  ！  没想到  国产  科幻  也  有  好片  ！
刘慈欣  的  科幻小说  很  好看     这部  电影  就  从  电影  来说  分  还是  给  高  了     可是  我  很  高兴  能  看到  这样  一部  中国  科幻电影  。
剧情  很  感人     特效  效果  很  好     剧情  很  饱满     场面  很  震撼
故事  精彩  程度  不够  ，  但是  值得  鼓励  的  是  来自  国内  中国
好看  ，  泪奔  ，  太  夸张  …  …
看到  其他  国家  的  支援  队  全都  在  放弃  的  时候  回头  去  支援  真的  很  感动  他们  都  回去  了  你  呢
必须  赞  一下  ，  值  了
科技  感  很  强  ，  很棒  的  片子
国产  科幻  no1
好看  啊  。  。  。
大儿子  买票  带  他  舅舅  一起  去  的
很  好看  ，  吴京  让  我  很  感动
好看  好看  好看
从  剧情  到  特效  都  不错  👍
很  好看  的  一部  片子  ，
真的  是  中国  电影  上  的  一个  里程碑
好看  嗯  。  差不多
一般  、  话面  可以
这部  电影  代入  感极强  ，  说实话  我  之前  对  刘慈欣  先生  的  作品  不太  感兴趣  ，  看  完  影片  后  我  想  马上  捧读  他  的  作品  ，  影片  质量  极佳  ，  特效  很棒  ，  有  几处  很  幽默  的  地方  ，  而且  我  切实  体会  到  了  家  的  感觉  ，  文明  的  延续  是  希望  这种  情感  ，  关于  吴京  先生  拍  这部  影片  的  轶事  也  是  很  有趣  ，  总之  吹  爆  这部  影片  ，  感觉  比起  好莱坞  的  很多  优秀  电影  也  有过之而无不及
超级  好看  ！  除了  电影院  旁边  坐  了  一直  一直  bb  的  父子  和  后面  也  在  一直  bb  的  情侣  之外
棒棒  哒  ，  场景  可  媲美  国外  大片  啦
蛮  震撼        算是  贺岁片  中较  好  的  了
特效  完美  ，  很  喜欢
不  好看  不  好看
儿子  选择  的  电影  真的  很  好看  ，  刺激  、  惊险  ，  高科技化  以及  生命  的  脆弱  ．  ．  ．  ．  ．  ．  电影  刚刚  结束  了  。  里面  最  经典  的  一句  话  ：  ＂  让  人类  保持  一种  理智  确实  是  一种  奢求  。  ＂  哈哈  😄  🈶  ️  梦想  就  🈶  ️  希望  ！  团结  就是  力量  ！  🙏  🙏  🙏
真的  挺不错  的  说
这  也  算  中国  正式  的  科幻片  了  ，  想象  大胆  ，  角度  出奇  ，  情景  科幻  ，  直追  欧美  。  但  情节  应  再  精彩  ，  再  紧张  ，  更  科幻  些  ，  减少  浮躁  情节  ，  会  更  精彩  ！
贼  棒  ！  ！  ！  ！  ！
相当  不错  ，  很  震撼  。
真的  很  好看  ，  好久  没有  看到  这么  好看  的  电影  了
电影  拍  的  震撼  ，  期待  全系列
故事情节  相对  比较  完整  ，  逻辑性  处理  和  内容  科技含量  再有  深度  些  会  更好  。
科幻  题材  选  的  不错  ，  但是  故事情节  有些  杂乱  ，  场景  描述  不够  完美  ！
一  、  故事  结构  整部  影片  以  时间  变换  为  线索  ，  中间  有  一些  故事  插入  补充  ，  丰富  了  整个  故事  ，  让  整个  故事  结构  显得  完整  。  特别  是  其中  伏笔  的  埋入  特别  的  好  ，  使得  结尾  变得  比较  自然  。  大  刘  的  故事  一向  结构  比较  严谨  ，  此片  秉承  了  其  一贯  的  风格  。  空地  两个  叙述  面  ，  情感  变换  的  起伏  与  波动  使得  全片  一波三折  ，  十分  耐看  。  二  、  影片  感触  影片  讲述  了  在  地球  面临  太阳  爆炸  威胁  时  人们  的  自救  行动  :  “  流浪  地球  ”  计划  应运而生  。  随着  计划  的  推进  ，  时间  的  流逝  ，  昔日  的  孩子  已经  长  成为  顶天立地  的  男子汉  ，  伴随  着  刘启  走出  地下城  ，  一个  又  一个  问题  扑面而来  ，  面对  这  一切  ，  刘启  从  最初  的  抗拒  到  经历  诸多  事件  后  变得  配合  ，  再  到  最后  为了  地球  ，  亲人  ，  不顾一切  完成  计划  ，  一个  人  的  成长  展现  在  了  我们  面前
没什么  文化     只能  一句  *  *  走  天下     超级  好看     最后  吴京到  木星  的  时候     泪目
前  一个  小时  比较  枯燥  ，  虽然  场面  大气  ，  特效  顶级  。  但  多半  以  叙述  为主  。  并  没有  作为  灾难片  该  有  的  紧张  刺激  。  直到  影片  过  了  一个  小时  开始  ，  越来越  多  的  冒险  镜头  配合  大气磅礴  的  场面  接踵而至  ，  紧张  刺激  感  爆棚  配合  顶级  特效  让  你  会  忘掉  前  一个  小时  的  铺垫  ，  会  直接  被  带入  到  影片  剧情  中来  ，  去  体验  拯救  地球  的  快感  ！
真的  是  中国  近  100  年内  拍  得  最好  的  科幻     电影
好看  很  好看     很  好
等  中国  人  拯救  地球  多少  年  了  ，  等  告别  5  毛  特效  多少  年  了
真是  不  咋  滴  呀  。  零下  80  多度  就  带个  头盔  就  没事  了  ，  太假  了  。  剧情  好  老土  呀  ，  用  死  人来  博取  眼泪  ，  一点  都  不  先进  ，  开头  还  以为  回到  三四十  年代  ，  后期  一些  高科技  的  东西  感觉  是  国外  用烂  的  机器  一样  。  不  知道  9.4  分  怎么  来  的  。
好看  ，  值得  推荐
别去  看  豆瓣  的  评分
里程碑  之作  ，  原著  到  电影  真正  的  不输  欧美  了  ，  更  别说  什么  韩日  印  了  ～  ～
还好  吧     你  吸  我  气  我  炸  你  球     同归于尽  好于  坐以待毙
非常  不错  ，  画面  特别  震撼  ，  唯一  是  节奏  较  缓慢
