wCI231459630,深圳,不错，拍摄画面效果不错,5.0,2019-02-09 23:57:49,
GBl353765543,兰州,在特殊年代一个二杆子来拯救地球，可笑啊。细节经不起推敲，人物性格不讨喜,2.0,2019-02-09 23:57:48,
吴太太,烟台,支持吴京，老吴家的,5.0,2019-02-09 23:57:48,
🍒゜、 ❀飛奔的毛毛蟲,渭南,电影不错，很震撼。3D效果应该会更好看,5.0,2019-02-09 23:57:48,2
大海,荥阳,故事讲的很一般，很多画面都很幼稚，不知道这么高评分是哪里来的，绝对是炒作，水军把分台高了,1.5,2019-02-09 23:57:48,1
【杰鑫普宁豆干粿肉店】,惠州,特技效果不错,5.0,2019-02-09 23:57:47,1
木桃悸,重庆,燃，感动，没看过原著，但确实中途泪奔了好几场,5.0,2019-02-09 23:57:46,2
该用户名为空.,新蔡,没什么说的，他对得起中国首部科幻片的称号,4.5,2019-02-09 23:57:45,1
If,新昌,特效炸裂，剧情一般最后挺感人的,4.5,2019-02-09 23:57:45,1
ZM&S（琪凯专业烫染）,南阳,很好快，值得推荐！跟美国大片一样的！棒棒棒！加油！,5.0,2019-02-09 23:57:45,1
向昱,孝感,牛逼，不会比国外最好的差,5.0,2019-02-09 23:57:43,1
恩戒大师,青岛,非常棒，不比国外的差,5.0,2019-02-09 23:57:43,1
。。。,漳州,挺好的多拍点这中片子吧,4.5,2019-02-09 23:57:41,
、王小贱,凉山,非常棒，值得看，推荐,5.0,2019-02-09 23:57:40,
大米XIII,北京,刚从电影院出来 中国终于能拍出如此牛逼的硬科幻了 对吴京路转粉 对有生之年能看到三体电影有了期待,5.0,2019-02-09 23:57:40,
风起了,阜阳,很棒！电影的主体宗旨清晰明了！,4.5,2019-02-09 23:57:39,
寇封,庆阳,终于有能看的国产科幻片了！中国科幻，继续加油！,4.5,2019-02-09 23:57:38,1
燕子(小毛饰品),宜兴,作为国产科幻片已经拍了好莱坞大片的效果,5.0,2019-02-09 23:57:37,2
YAl35822986,太原,中国科幻片真的是太强了，好看，非常推荐去看,5.0,2019-02-09 23:57:35,
闭关修炼的大嘟嘟,达州,好看，安利。,5.0,2019-02-09 23:57:34,
mmxxqqll,成都,这个真不晓得哪里来的超级好的吹捧……我们两个人都觉得难看，特效超级难，剧情也难……刘启全程耍帅……拯救地球靠一个初中生一群门外汉？牛逼的,0.5,2019-02-09 23:57:33,
西安YUAN摄影后期机构,西安,"看完《流浪地球》跟自己的预期稍微有点差距,主要还是剧情部分，整体特效还OK!",3.5,2019-02-09 23:57:33,1
小马斯 Max,广州,刚刚看了一下差评很想知道为什么会有差评，看了几百条终于知道为什么有了，原来没文化的人看电影 是看不懂的........,5.0,2019-02-09 23:57:33,1
GYm616544505,阳泉,非常非常好看，剧情紧凑，故事完整，人物表演细腻，这部影片让我体会到人类的伟大与渺小。,4.5,2019-02-09 23:57:32,
_夯夯夯夯大力🤘,成都,中国科幻电影的新时代,5.0,2019-02-09 23:57:30,
꧁佳妮꧂¹³³⁸²¹⁷⁸⁶⁷⁰,上海,三弟变二弟不说，剧情不咋地用煽情还扇的不咋地，真的有点不好看。,0.5,2019-02-09 23:57:26,
信仰🍃,资阳,很感人    对年轻人有好处,5.0,2019-02-09 23:57:26,1
小蔡,石狮,好看，好看，真好看。,5.0,2019-02-09 23:57:25,1
A波波,南宁,看过最好看的中国电影，画面，剧情都好看，比漫威好看，有想法和我一样的吗？,5.0,2019-02-09 23:57:25,
仰望辉煌682,怀化,可以啊。！！,4.5,2019-02-09 23:57:24,1
...,资兴市,影片效果很好,3.5,2019-02-09 23:57:20,
还是当年那少年！,合川,最好看三D的，看四D摇得我脑壳痛…,5.0,2019-02-09 23:57:19,1
OiH409403266,上海,我以为五毛特效，结果还行啊哈哈哈。父子剧情也还可以，里面雷佳音印象挺深的。主要是书写的好。,4.0,2019-02-09 23:57:18,
D,惠州,真的好看，真心推荐,5.0,2019-02-09 23:57:17,1
_qqvw21404630618,,挺好看 支持国产,5.0,2019-02-09 23:57:12,2
黄金小灰,贵港,什么玩意儿？,0.5,2019-02-09 23:57:12,1
L.G.T,龙口,不错值得一看，保护地球吧,5.0,2019-02-09 23:57:12,1
kdX262387664,永城,国产电影不错的的科幻电影,5.0,2019-02-09 23:57:09,1
袁丨迦,广州,如果以诺兰大神的星际穿越作为科幻片十分神作，那么流浪地球称得上目前中国太空科幻题材的最高标杆，综合评分打出8～8.5分，希望中国电影越来越优秀。,4.5,2019-02-09 23:57:09,
燕子,岳阳,影片还可以吧,4.5,2019-02-09 23:57:06,
小圆子,湛江,一部超级棒的国产科幻电影，题材很新颖，剧情精彩，特效超赞，演技到位。把地球推离太阳系，这样的科幻题材真的是前所未有，希望国产科幻电影能借此崛起。,5.0,2019-02-09 23:57:05,1
张晖,成都,航空母舰、隐形飞机、量子卫星、港洙澳大桥…我们都能造，拍出这样儿的电影作品也是顺理成章的事情!,5.0,2019-02-09 23:57:05,1
抱怨个屁，,保定,没看懂是啥意思,5.0,2019-02-09 23:57:05,
